rob_size,lq_size,sq_size,p_width,interval,performance,energy,Timestamp
256,16,256,6,16000000,0.42504995827823994,5.0778297372687975,24130031
64,256,128,11,16000000,0.67003016795064,8.390848455396883,24130031
64,256,128,12,16000000,0.67052276121,8.579856557869439,24130031
64,256,256,11,16000000,0.67003016795064,8.409979651807618,24130031
64,128,128,12,16000000,0.67052276121,8.564214013034915,24130031
64,128,128,11,16000000,0.67003016795064,8.375215421174339,24130031
64,64,256,11,16000000,0.67003016795064,8.38612711136721,24130031
16,4,16,7,16000000,1.16408137706666,12.75957366502581,24130031
128,16,128,4,16000000,0.56113547200964,6.138327851671013,24688320
256,128,128,11,16000000,0.38208852674908,5.285089979078451,24688320
256,256,64,12,16000000,0.38904785152004007,5.495263483235798,24688320
256,256,128,11,16000000,0.38208852674908,5.2955164161478745,24688320
128,64,128,4,16000000,0.5611259791160799,6.144432276306725,24688320
256,64,128,4,16000000,0.55905346378806,6.157417310888574,24688320
32,256,128,7,16000000,0.87739485059554,9.83145757792332,24688320
32,256,128,8,16000000,0.8694649765731199,9.949614062747697,24688320
256,16,128,4,16000000,0.5590848245707,6.151624298962448,24688320
32,256,128,5,16000000,0.8971052321529599,9.640769918794163,24688320
256,256,128,10,16000000,0.3809428064092,5.1446312700061725,25244225
32,128,4,12,16000000,0.8490107516228199,10.52436573040174,25244225
32,256,4,12,16000000,0.8490107516228199,10.543291034095096,25244225
32,16,4,12,16000000,0.8490107516228199,10.506037987862369,25244225
32,64,4,12,16000000,0.8490107516228199,10.514438754299674,25244225
32,4,4,12,16000000,0.84985784665486,10.514622810760581,25244225
64,4,4,12,16000000,0.6990850990702999,8.835079618926425,25244225
64,16,4,12,16000000,0.671316214067,8.537741595652031,25244225
64,64,4,12,16000000,0.6713167992937,8.544751454657774,25244225
32,128,4,11,16000000,0.8646089139097201,10.483812505445886,25244225
512,128,64,12,16000000,0.38904801913250003,5.589606454352421,25799522
256,16,64,7,16000000,0.37180985519363996,4.6508349793418775,25799522
128,16,4,12,16000000,0.40458254244728,5.547167849231692,25799522
128,16,16,12,16000000,0.40401007102878,5.541714884054157,25799522
64,16,256,4,16000000,0.7425468651541199,7.927892126786149,25799522
64,4,256,4,16000000,0.7650116091764,8.134247913098987,25799522
128,128,256,4,16000000,0.5611259791160799,6.168757898286139,25799522
128,4,256,4,16000000,0.7710263995486399,8.212857586524413,25799522
256,4,256,4,16000000,0.7710263995486399,8.248148076866837,25799522
512,4,256,4,16000000,0.7710263995486399,8.292549356084198,25799522
256,64,64,7,16000000,0.3717664432814,4.654700732630225,26337170
512,256,128,10,16000000,0.38896815321873995,5.309310877119247,26337170
256,64,64,6,16000000,0.42500155630166,5.060436238009056,26337170
256,128,4,12,16000000,0.39188760102886,5.506737429832675,26337170
512,64,64,6,16000000,0.42499582050336,5.114279580099745,26337170
256,16,64,6,16000000,0.42504987163054,5.055483701614058,26337170
512,256,128,7,16000000,0.37174096033614,4.737906290273349,26337170
512,256,128,8,16000000,0.37960692836009996,4.958143657891672,26337170
512,128,128,7,16000000,0.37174096033614,4.727669031907974,26337170
512,16,64,6,16000000,0.42504646253753997,5.109312167846748,26337170
128,256,16,11,16000000,0.40263400935099997,5.416276005499978,26892855
128,256,64,11,16000000,0.40233943130772,5.419665672952567,26892855
128,256,64,9,16000000,0.40797561790298,5.215659418079873,26892855
128,256,16,9,16000000,0.40826996723958,5.212371498876552,26892855
128,256,16,10,16000000,0.40425477636364004,5.303765987907814,26892855
128,256,64,10,16000000,0.40412020818531996,5.307931679733121,26892855
64,128,64,6,16000000,0.7113571222452999,7.930068024426609,26892855
64,128,16,6,16000000,0.7115820056858599,7.923088166922432,26892855
64,128,64,5,16000000,0.7187356328870399,7.838446404700603,26892855
256,16,128,8,16000000,0.37968657599308,4.868409911896452,26892855
128,128,16,8,16000000,0.39948299334767995,5.012946359328946,27447839
128,128,16,7,16000000,0.42433414065833996,5.128101835620758,27447839
512,128,128,12,16000000,0.39000230470170005,5.606221693254687,27447839
128,128,16,5,16000000,0.45660793668794003,5.21669249627287,27447839
128,128,16,6,16000000,0.44401498520364,5.205089117392848,27447839
128,128,4,5,16000000,0.45600443376724,5.210446633151559,27447839
256,64,16,9,16000000,0.38739317287782,5.046710313755403,27447839
512,256,128,11,16000000,0.39242389606343997,5.491147504467557,27447839
512,128,128,11,16000000,0.39242389606343997,5.480533358556988,27447839
256,128,256,11,16000000,0.38208852674908,5.298982799591509,27447839
16,16,4,4,16000000,1.22560193163228,12.641941599864682,28054262
16,4,4,4,16000000,1.2256369628681598,12.6406483928478,28054262
16,4,4,5,16000000,1.22458948942192,12.879610115217925,28054262
32,128,4,6,16000000,0.87960992650758,9.613520931445432,28054262
16,16,4,5,16000000,1.2245541215298,12.880420592721498,28054262
16,4,4,6,16000000,1.20998121984882,12.983218146700752,28054262
16,16,4,6,16000000,1.2099246942716797,12.983928010655593,28054262
16,64,4,5,16000000,1.2245541215298,12.891886789301253,28054262
16,64,4,6,16000000,1.2099246942716797,12.995215051019327,28054262
32,64,4,6,16000000,0.87960992650758,9.603299550208382,28054262
