order,rob_size,lq_size,sq_size,p_width,energy,performance,time,energy_baseline,performance_baseline,area,area_baseline,int_regs,float_regs,vec_regs
930281621419936,32,128,16,5,10.452910836152945,0.9910210431418,690.5,10.452910836152945,0.9910210431418,12.242439465712,12.242439465712,60,163,141
930281621419936,32,256,4,9,10.102914863662027,0.8689792435044801,672.0799999999999,10.102914863662027,0.8689792435044801,13.755890710860001,13.755890710860001,242,151,114
930281621419936,512,128,128,4,7.428595281060816,0.6838902470938,660.71,7.428595281060816,0.6838902470938,12.167070170407998,12.167070170407998,116,189,219
930281621419936,128,16,16,4,6.119410088488367,0.56141149748876,649.94,6.119410088488367,0.56141149748876,12.100948031387999,12.100948031387999,234,235,84
930281621419936,128,16,128,7,5.111279650579605,0.42406659386615997,640.4999999999999,5.111279650579605,0.42406659386615997,12.968788677052,12.968788677052,233,99,85
930281621419936,128,16,4,6,5.1781146968918055,0.4445767293448,644.1500000000001,5.1781146968918055,0.4445767293448,12.661842747496,12.661842747496,184,199,85
930281621419936,512,256,64,8,6.550405428828974,0.5322623698793799,645.72,6.550405428828974,0.5322623698793799,13.698518569184,13.698518569184,134,218,125
930281621419936,64,4,128,4,8.094444484615435,0.7650116091764,667.15,8.094444484615435,0.7650116091764,12.090308830072,12.090308830072,171,245,216
930281621419936,16,4,256,12,14.278098365383016,1.18717966520474,696.0999999999999,14.278098365383016,1.18717966520474,14.619853516792,14.619853516792,165,85,163
930281621419936,64,128,4,12,8.498734014336653,0.6713167992937,646.8199999999999,8.498734014336653,0.6713167992937,14.94310625958,14.94310625958,183,156,227
930812064165954,512,4,16,5,8.101326938140096,0.73939488927968,667.97,8.101326938140096,0.73939488927968,12.497780297296,12.497780297296,184,233,225
930812064165954,128,4,256,9,8.470017174084031,0.7116177926381,658.0699999999999,8.470017174084031,0.7116177926381,13.914086685568,13.914086685568,205,238,256
930812064165954,256,4,256,5,8.087601703544404,0.74078730505688,664.9200000000001,8.087601703544404,0.74078730505688,12.36981158614,12.36981158614,214,49,244
930812064165954,128,4,256,11,8.492612485245601,0.6844299827120801,661.03,8.492612485245601,0.6844299827120801,14.329015536891998,14.329015536891998,187,53,232
930812064165954,128,4,64,6,8.199084685378056,0.74414107541316,678.47,8.199084685378056,0.74414107541316,12.607055832308,12.607055832308,81,238,227
930812064165954,128,4,64,12,8.754434699911824,0.6983977427679601,649.87,8.754434699911824,0.6983977427679601,14.543291040031999,14.543291040031999,97,97,235
930812064165954,16,4,256,12,14.246977919312625,1.18735848191422,689.95,14.246977919312625,1.18735848191422,14.426259825555999,14.426259825555999,137,52,232
930812064165954,64,16,256,11,8.63973442745099,0.7068200257918001,661.8900000000001,8.63973442745099,0.7068200257918001,13.953660537191999,13.953660537191999,85,49,232
930812064165954,128,4,256,10,16.579005823465636,1.4494135610489,708.3800000000001,16.579005823465636,1.4494135610489,13.681018574496001,13.681018574496001,49,84,244
930812064165954,32,4,256,11,10.433073792356033,0.86420100778094,669.6800000000001,10.433073792356033,0.86420100778094,14.307438838895997,14.307438838895997,187,91,232
931365056296278,64,16,16,4,7.838943562227142,0.7427659659475799,665.21,7.838943562227142,0.7427659659475799,11.973874206323998,11.973874206323998,111,94,73
931365056296278,64,16,4,12,8.418708085207829,0.67131629077152,643.4899999999999,8.418708085207829,0.67131629077152,14.449129136796,14.449129136796,108,93,59
931365056296278,16,64,16,4,12.618155367838783,1.2280259478524598,711.15,12.618155367838783,1.2280259478524598,11.993362836771997,11.993362836771997,134,93,50
931365056296278,32,64,16,9,13.419583254973034,1.1922374224837597,715.6100000000001,13.419583254973034,1.1922374224837597,13.241430639748,13.241430639748,53,89,52
931365056296278,16,16,16,10,13.591895143995261,1.1846948369749999,709.24,13.591895143995261,1.1846948369749999,13.56349020108,13.56349020108,75,75,76
931365056296278,16,4,64,10,13.677502828683297,1.19464196192544,716.41,13.677502828683297,1.19464196192544,13.448845349516,13.448845349516,54,55,50
931365056296278,256,16,4,5,5.204618265777701,0.45485609435489993,641.72,5.204618265777701,0.45485609435489993,12.400436576844001,12.400436576844001,160,238,243
931365056296278,16,64,256,10,13.733467950991864,1.19459870198598,714.0699999999999,13.733467950991864,1.19459870198598,13.5028368104,13.5028368104,54,55,50
931365056296278,16,64,64,12,16.962755649928965,1.43980919351362,726.1200000000001,16.962755649928965,1.43980919351362,14.15212638604,14.15212638604,49,70,76
931365056296278,16,4,16,11,16.72298904312019,1.4456363626100799,725.79,16.72298904312019,1.4456363626100799,13.98806393584,13.98806393584,49,141,58
931918162656857,64,16,4,4,8.439833602017758,0.8058123966593399,667.6700000000001,8.439833602017758,0.8058123966593399,11.964825913616,11.964825913616,80,108,207
931918162656857,64,16,4,4,8.390033508885137,0.80084994765094,668.5400000000001,8.390033508885137,0.80084994765094,11.962737846067999,11.962737846067999,78,103,188
931918162656857,128,16,4,4,8.409184167948862,0.8008772374389399,666.28,8.409184167948862,0.8008772374389399,11.97805034142,11.97805034142,77,110,216
931918162656857,64,16,4,8,8.767039860266044,0.7710733085700601,667.8499999999999,8.767039860266044,0.7710733085700601,13.022382410784,13.022382410784,76,105,76
931918162656857,64,16,4,4,8.563226468019423,0.82023848187504,676.39,8.563226468019423,0.82023848187504,11.960550346732001,11.960550346732001,75,100,216
931918162656857,64,128,4,6,8.168163395350904,0.74450191762104,666.08,8.168163395350904,0.74450191762104,12.488533141012,12.488533141012,80,115,74
931918162656857,128,128,4,6,8.983901323279044,0.82293978307366,685.41,8.983901323279044,0.82293978307366,12.535166649584,12.535166649584,73,130,68
